row_id,split,cluster
23140,val,1
23141,val,1
23142,val,0
23143,val,2
23144,val,1
23145,val,1
23146,val,0
23147,val,1
23148,val,1
23149,val,2
23150,val,0
23151,val,1
23152,val,0
23153,val,0
23154,val,0
23155,val,0
23156,val,1
23157,val,0
23158,val,0
23159,val,1
23160,val,2
23161,val,1
23162,val,2
23163,val,2
23164,val,0
23165,val,0
23166,val,1
23167,val,1
23168,val,1
23169,val,2
23170,val,0
23171,val,2
23172,val,1
23173,val,0
23174,val,1
23175,val,0
23176,val,0
23177,val,2
23178,val,0
23179,val,2
23180,val,2
23181,val,1
23182,val,1
23183,val,0
23184,val,0
23185,val,1
23186,val,2
23187,val,1
23188,val,0
23189,val,2
23190,val,0
23191,val,2
23192,val,1
23193,val,1
23194,val,0
23195,val,1
23196,val,2
23197,val,0
23198,val,1
23199,val,0
23200,val,2
23201,val,1
23202,val,2
23203,val,0
23204,val,0
23205,val,1
23206,val,1
23207,val,0
23208,val,0
23209,val,0
23210,val,0
23211,val,2
23212,val,0
23213,val,0
23214,val,1
23215,val,0
23216,val,1
23217,val,2
23218,val,1
23219,val,1
23220,val,2
23221,val,1
23222,val,0
23223,val,0
23224,val,0
23225,val,1
23226,val,1
23227,val,0
23228,val,2
23229,val,0
23230,val,0
23231,val,2
23232,val,1
23233,val,0
23234,val,1
23235,val,2
23236,val,1
23237,val,1
23238,val,2
23239,val,1
23240,val,1
23241,val,0
23242,val,2
23243,val,0
23244,val,0
23245,val,0
23246,val,0
23247,val,0
23248,val,1
23249,val,1
23250,val,0
23251,val,2
23252,val,2
23253,val,1
23254,val,1
23255,val,1
23256,val,1
23257,val,1
23258,val,0
23259,val,1
23260,val,0
23261,val,0
23262,val,1
23263,val,0
23264,val,2
23265,val,1
23266,val,1
23267,val,0
23268,val,0
23269,val,1
23270,val,1
23271,val,1
23272,val,0
23273,val,2
23274,val,1
23275,val,1
23276,val,0
23277,val,0
23278,val,0
23279,val,1
23280,val,2
23281,val,0
23282,val,2
23283,val,0
23284,val,0
23285,val,2
23286,val,1
23287,val,1
23288,val,1
23289,val,2
23290,val,0
23291,val,1
23292,val,1
23293,val,2
23294,val,2
23295,val,2
23296,val,2
23297,val,0
23298,val,1
23299,val,1
23300,val,2
23301,val,2
23302,val,0
23303,val,0
23304,val,1
23305,val,1
23306,val,0
23307,val,2
23308,val,1
23309,val,0
23310,val,2
23311,val,2
23312,val,1
23313,val,1
23314,val,2
23315,val,1
23316,val,1
23317,val,0
23318,val,1
23319,val,0
23320,val,2
23321,val,1
23322,val,2
23323,val,2
23324,val,1
23325,val,1
23326,val,0
23327,val,0
23328,val,0
23329,val,1
23330,val,0
23331,val,1
23332,val,1
23333,val,0
23334,val,0
23335,val,0
23336,val,0
23337,val,0
23338,val,0
23339,val,2
23340,val,0
23341,val,0
23342,val,2
23343,val,0
23344,val,2
23345,val,2
23346,val,1
23347,val,0
23348,val,0
23349,val,1
23350,val,1
23351,val,2
23352,val,0
23353,val,0
23354,val,2
23355,val,0
23356,val,0
23357,val,0
23358,val,0
23359,val,0
23360,val,0
23361,val,2
23362,val,2
23363,val,0
23364,val,0
23365,val,1
23366,val,2
23367,val,1
23368,val,2
23369,val,2
23370,val,0
23371,val,1
23372,val,2
23373,val,1
23374,val,0
23375,val,1
23376,val,1
23377,val,2
23378,val,0
23379,val,0
23380,val,0
23381,val,0
23382,val,1
23383,val,1
23384,val,0
23385,val,1
23386,val,1
23387,val,1
23388,val,0
23389,val,1
23390,val,0
23391,val,1
23392,val,2
23393,val,1
23394,val,1
23395,val,1
23396,val,0
23397,val,2
23398,val,2
23399,val,0
23400,val,2
23401,val,1
23402,val,2
23403,val,0
23404,val,2
23405,val,0
23406,val,2
23407,val,1
23408,val,1
23409,val,0
23410,val,1
23411,val,1
23412,val,1
23413,val,2
23414,val,2
23415,val,0
23416,val,0
23417,val,2
23418,val,0
23419,val,2
23420,val,1
23421,val,0
23422,val,2
23423,val,2
23424,val,0
23425,val,2
23426,val,0
23427,val,1
23428,val,1
23429,val,2
23430,val,2
23431,val,0
23432,val,0
23433,val,1
23434,val,0
23435,val,0
23436,val,1
23437,val,2
23438,val,1
23439,val,2
23440,val,2
23441,val,0
23442,val,0
23443,val,0
23444,val,0
23445,val,2
23446,val,1
23447,val,2
23448,val,0
23449,val,2
23450,val,0
23451,val,0
23452,val,0
23453,val,0
23454,val,1
23455,val,2
23456,val,0
23457,val,1
23458,val,2
23459,val,0
23460,val,0
23461,val,1
23462,val,1
23463,val,0
23464,val,0
23465,val,0
23466,val,1
23467,val,0
23468,val,1
23469,val,2
23470,val,1
23471,val,1
23472,val,2
23473,val,0
23474,val,1
23475,val,1
23476,val,0
23477,val,1
23478,val,1
23479,val,2
23480,val,1
23481,val,2
23482,val,0
23483,val,2
23484,val,1
23485,val,0
23486,val,0
23487,val,1
23488,val,2
23489,val,1
23490,val,0
23491,val,0
23492,val,0
23493,val,0
23494,val,0
23495,val,0
23496,val,1
23497,val,2
23498,val,0
23499,val,2
23500,val,0
23501,val,2
23502,val,2
23503,val,0
23504,val,0
23505,val,2
23506,val,1
23507,val,1
23508,val,0
23509,val,1
23510,val,1
23511,val,1
23512,val,1
23513,val,2
23514,val,0
23515,val,0
23516,val,2
23517,val,1
23518,val,0
23519,val,0
23520,val,1
23521,val,0
23522,val,2
23523,val,1
23524,val,0
23525,val,0
23526,val,0
23527,val,0
23528,val,1
23529,val,0
23530,val,0
23531,val,1
23532,val,1
23533,val,0
23534,val,2
23535,val,0
23536,val,1
23537,val,1
23538,val,1
23539,val,2
23540,val,0
23541,val,1
23542,val,1
23543,val,0
23544,val,1
23545,val,1
23546,val,0
23547,val,1
23548,val,0
23549,val,1
23550,val,0
23551,val,1
23552,val,1
23553,val,1
23554,val,1
23555,val,0
23556,val,1
23557,val,2
23558,val,1
23559,val,2
23560,val,1
23561,val,0
23562,val,1
23563,val,1
23564,val,1
23565,val,2
23566,val,2
23567,val,1
23568,val,2
23569,val,0
23570,val,0
23571,val,0
23572,val,0
23573,val,1
23574,val,0
23575,val,2
23576,val,2
23577,val,0
23578,val,2
23579,val,0
23580,val,1
23581,val,1
23582,val,0
23583,val,1
23584,val,2
23585,val,0
23586,val,2
23587,val,1
23588,val,1
23589,val,1
23590,val,0
23591,val,1
23592,val,1
23593,val,1
23594,val,1
23595,val,1
23596,val,2
23597,val,0
23598,val,1
23599,val,1
23600,val,1
23601,val,0
23602,val,2
23603,val,1
23604,val,1
23605,val,2
23606,val,1
23607,val,0
23608,val,0
23609,val,1
23610,val,0
23611,val,0
23612,val,1
23613,val,2
23614,val,0
23615,val,1
23616,val,2
23617,val,0
23618,val,0
23619,val,0
23620,val,0
23621,val,2
23622,val,0
23623,val,1
23624,val,2
23625,val,0
23626,val,1
23627,val,0
23628,val,0
23629,val,0
23630,val,1
23631,val,2
23632,val,0
23633,val,1
23634,val,1
23635,val,0
23636,val,1
23637,val,1
23638,val,1
23639,val,1
23640,val,2
23641,val,0
23642,val,2
23643,val,1
23644,val,0
23645,val,1
23646,val,1
23647,val,2
23648,val,1
23649,val,2
23650,val,0
23651,val,1
23652,val,1
23653,val,0
23654,val,1
23655,val,0
23656,val,0
23657,val,1
23658,val,1
23659,val,0
23660,val,2
23661,val,2
23662,val,1
23663,val,2
23664,val,0
23665,val,0
23666,val,0
23667,val,2
23668,val,1
23669,val,1
23670,val,1
23671,val,0
23672,val,1
23673,val,1
23674,val,1
23675,val,1
23676,val,0
23677,val,0
23678,val,1
23679,val,1
23680,val,0
23681,val,1
23682,val,2
23683,val,2
23684,val,0
23685,val,2
23686,val,0
23687,val,1
23688,val,2
23689,val,0
23690,val,0
23691,val,0
23692,val,1
23693,val,1
23694,val,2
23695,val,0
23696,val,1
23697,val,0
23698,val,2
23699,val,0
23700,val,0
23701,val,2
23702,val,0
23703,val,1
23704,val,2
23705,val,1
23706,val,1
23707,val,0
23708,val,2
23709,val,0
23710,val,2
23711,val,2
23712,val,1
23713,val,2
23714,val,1
23715,val,0
23716,val,0
23717,val,1
23718,val,1
23719,val,1
23720,val,1
23721,val,0
23722,val,1
23723,val,2
23724,val,0
23725,val,0
23726,val,2
23727,val,0
23728,val,1
23729,val,0
23730,val,2
23731,val,2
23732,val,0
23733,val,0
23734,val,1
23735,val,0
23736,val,2
23737,val,1
23738,val,0
23739,val,1
23740,val,0
23741,val,2
23742,val,1
23743,val,2
23744,val,1
23745,val,0
23746,val,1
23747,val,1
23748,val,0
23749,val,1
23750,val,0
23751,val,1
23752,val,2
23753,val,0
23754,val,1
23755,val,0
23756,val,1
23757,val,2
23758,val,0
23759,val,1
23760,val,0
23761,val,0
23762,val,0
23763,val,0
23764,val,0
23765,val,0
23766,val,1
23767,val,0
23768,val,1
23769,val,0
23770,val,2
23771,val,0
23772,val,0
23773,val,2
23774,val,2
23775,val,2
23776,val,1
23777,val,1
23778,val,1
23779,val,0
23780,val,0
23781,val,1
23782,val,1
23783,val,0
23784,val,2
23785,val,0
23786,val,1
23787,val,0
23788,val,2
23789,val,0
23790,val,2
23791,val,1
23792,val,1
23793,val,2
23794,val,1
23795,val,1
23796,val,2
23797,val,1
23798,val,0
23799,val,0
23800,val,1
23801,val,0
23802,val,1
23803,val,1
23804,val,2
23805,val,2
23806,val,0
23807,val,1
23808,val,1
23809,val,2
23810,val,1
23811,val,2
23812,val,0
23813,val,2
23814,val,1
23815,val,0
23816,val,2
23817,val,2
23818,val,2
23819,val,2
23820,val,1
23821,val,0
23822,val,2
23823,val,1
23824,val,0
23825,val,0
23826,val,1
23827,val,0
23828,val,0
23829,val,0
23830,val,1
23831,val,1
23832,val,2
23833,val,2
23834,val,1
23835,val,2
23836,val,0
23837,val,1
23838,val,2
23839,val,1
23840,val,1
23841,val,2
23842,val,1
23843,val,2
23844,val,1
23845,val,1
23846,val,1
23847,val,1
23848,val,2
23849,val,1
23850,val,1
23851,val,1
23852,val,1
23853,val,1
23854,val,1
23855,val,0
23856,val,2
23857,val,2
23858,val,1
23859,val,0
23860,val,2
23861,val,2
23862,val,2
23863,val,0
23864,val,2
23865,val,2
23866,val,0
23867,val,0
23868,val,0
23869,val,2
23870,val,0
23871,val,1
23872,val,1
23873,val,0
23874,val,1
23875,val,2
23876,val,2
23877,val,0
23878,val,0
23879,val,0
23880,val,1
23881,val,1
23882,val,1
23883,val,2
23884,val,1
23885,val,2
23886,val,0
23887,val,2
23888,val,0
23889,val,2
23890,val,1
23891,val,0
23892,val,1
23893,val,0
23894,val,0
23895,val,2
23896,val,0
23897,val,1
23898,val,0
23899,val,1
23900,val,2
23901,val,0
23902,val,1
23903,val,1
23904,val,0
23905,val,0
23906,val,1
23907,val,1
23908,val,2
23909,val,1
23910,val,1
23911,val,1
23912,val,1
23913,val,0
23914,val,0
23915,val,0
23916,val,0
23917,val,2
23918,val,1
23919,val,0
23920,val,0
23921,val,0
23922,val,2
23923,val,0
23924,val,0
23925,val,1
23926,val,2
23927,val,0
23928,val,2
23929,val,2
23930,val,1
23931,val,0
23932,val,2
23933,val,1
23934,val,1
23935,val,2
23936,val,0
23937,val,1
23938,val,0
23939,val,0
23940,val,2
23941,val,2
23942,val,0
23943,val,0
23944,val,1
23945,val,0
23946,val,2
23947,val,2
23948,val,0
23949,val,2
23950,val,2
23951,val,0
23952,val,1
23953,val,0
23954,val,2
23955,val,2
23956,val,1
23957,val,0
23958,val,1
23959,val,1
23960,val,0
23961,val,0
23962,val,1
23963,val,1
23964,val,2
23965,val,0
23966,val,2
23967,val,2
23968,val,0
23969,val,0
23970,val,1
23971,val,1
23972,val,0
23973,val,2
23974,val,2
23975,val,2
23976,val,1
23977,val,0
23978,val,1
23979,val,2
23980,val,1
23981,val,1
23982,val,2
23983,val,1
23984,val,2
23985,val,0
23986,val,2
23987,val,1
23988,val,0
23989,val,2
23990,val,2
23991,val,2
23992,val,0
23993,val,0
23994,val,2
23995,val,1
23996,val,1
23997,val,0
23998,val,1
23999,val,0
24000,val,1
24001,val,1
24002,val,0
24003,val,0
24004,val,2
24005,val,0
24006,val,1
24007,val,0
24008,val,2
24009,val,0
24010,val,2
24011,val,0
24012,val,1
24013,val,0
24014,val,2
24015,val,1
24016,val,0
24017,val,0
24018,val,1
24019,val,0
24020,val,2
24021,val,1
24022,val,1
24023,val,1
24024,val,0
24025,val,0
24026,val,2
24027,val,1
24028,val,2
24029,val,2
24030,val,1
24031,val,0
24032,val,0
24033,val,2
24034,val,0
24035,val,1
24036,val,1
24037,val,1
24038,val,1
24039,val,0
24040,val,1
24041,val,0
24042,val,0
24043,val,2
24044,val,2
24045,val,2
24046,val,2
24047,val,0
24048,val,1
24049,val,0
24050,val,2
24051,val,0
24052,val,0
24053,val,0
24054,val,0
24055,val,1
24056,val,0
24057,val,0
24058,val,1
24059,val,1
24060,val,0
24061,val,0
24062,val,0
24063,val,0
24064,val,1
24065,val,2
24066,val,1
24067,val,2
24068,val,2
24069,val,1
24070,val,1
24071,val,2
24072,val,0
24073,val,0
24074,val,1
24075,val,0
24076,val,1
24077,val,0
24078,val,0
24079,val,0
24080,val,2
24081,val,1
24082,val,1
24083,val,2
24084,val,1
24085,val,0
24086,val,1
24087,val,1
24088,val,2
24089,val,0
24090,val,0
24091,val,0
24092,val,2
24093,val,2
24094,val,0
24095,val,2
24096,val,0
24097,val,1
24098,val,2
24099,val,2
24100,val,0
24101,val,0
24102,val,1
24103,val,1
24104,val,1
24105,val,2
24106,val,2
24107,val,0
24108,val,1
24109,val,0
24110,val,2
24111,val,0
24112,val,2
24113,val,1
24114,val,0
24115,val,1
24116,val,0
24117,val,2
24118,val,1
24119,val,0
24120,val,1
24121,val,1
24122,val,1
24123,val,0
24124,val,2
24125,val,0
24126,val,0
24127,val,0
24128,val,0
24129,val,1
24130,val,1
24131,val,0
24132,val,0
24133,val,0
24134,val,2
24135,val,1
24136,val,0
24137,val,0
24138,val,2
24139,val,2
24140,val,0
24141,val,0
24142,val,2
24143,val,0
24144,val,1
24145,val,0
24146,val,2
24147,val,1
24148,val,0
24149,val,1
24150,val,1
24151,val,0
24152,val,1
24153,val,2
24154,val,0
24155,val,2
24156,val,2
24157,val,2
24158,val,0
24159,val,0
24160,val,0
24161,val,2
24162,val,1
24163,val,1
24164,val,0
24165,val,1
24166,val,0
24167,val,0
24168,val,0
24169,val,0
24170,val,2
24171,val,0
24172,val,2
24173,val,0
24174,val,0
24175,val,0
24176,val,1
24177,val,1
24178,val,1
24179,val,1
24180,val,1
24181,val,1
24182,val,1
24183,val,0
24184,val,2
24185,val,1
24186,val,0
24187,val,1
24188,val,1
24189,val,0
24190,val,2
24191,val,2
24192,val,1
24193,val,0
24194,val,0
24195,val,1
24196,val,2
24197,val,0
24198,val,0
24199,val,2
24200,val,0
24201,val,1
24202,val,0
24203,val,1
24204,val,2
24205,val,1
24206,val,1
24207,val,0
24208,val,1
24209,val,1
24210,val,2
24211,val,2
24212,val,0
24213,val,2
24214,val,0
24215,val,0
24216,val,2
24217,val,0
24218,val,2
24219,val,2
24220,val,0
24221,val,1
24222,val,0
24223,val,0
24224,val,1
24225,val,2
24226,val,2
24227,val,2
24228,val,0
24229,val,0
24230,val,0
24231,val,1
24232,val,1
24233,val,0
24234,val,2
24235,val,0
24236,val,0
24237,val,1
24238,val,1
24239,val,0
24240,val,1
24241,val,1
24242,val,2
24243,val,2
24244,val,1
24245,val,0
24246,val,0
24247,val,2
24248,val,1
24249,val,1
24250,val,0
24251,val,2
24252,val,1
24253,val,0
24254,val,2
24255,val,2
24256,val,0
24257,val,2
24258,val,1
24259,val,2
24260,val,1
24261,val,2
24262,val,1
24263,val,2
24264,val,1
24265,val,2
24266,val,1
24267,val,1
24268,val,1
24269,val,1
24270,val,0
24271,val,0
24272,val,1
24273,val,0
24274,val,2
24275,val,0
24276,val,0
24277,val,0
24278,val,2
24279,val,2
24280,val,2
24281,val,2
24282,val,1
24283,val,0
24284,val,1
24285,val,0
24286,val,2
24287,val,0
24288,val,1
24289,val,0
24290,val,2
24291,val,2
24292,val,2
24293,val,1
24294,val,0
24295,val,0
24296,val,1
24297,val,1
24298,val,1
24299,val,1
24300,val,1
24301,val,1
24302,val,1
24303,val,0
24304,val,1
24305,val,1
24306,val,1
24307,val,1
24308,val,2
24309,val,1
24310,val,2
24311,val,1
24312,val,1
24313,val,2
24314,val,2
24315,val,0
24316,val,1
24317,val,1
24318,val,2
24319,val,0
24320,val,0
24321,val,0
24322,val,1
24323,val,0
24324,val,0
24325,val,0
24326,val,2
24327,val,0
24328,val,2
24329,val,1
24330,val,0
24331,val,0
24332,val,0
24333,val,1
24334,val,1
24335,val,1
24336,val,2
24337,val,1
24338,val,1
24339,val,1
24340,val,1
24341,val,0
24342,val,0
24343,val,1
24344,val,0
24345,val,0
24346,val,0
24347,val,2
24348,val,2
24349,val,0
24350,val,1
24351,val,2
24352,val,2
24353,val,2
24354,val,1
24355,val,1
24356,val,1
24357,val,2
24358,val,2
24359,val,2
24360,val,1
24361,val,2
24362,val,0
24363,val,2
24364,val,0
24365,val,0
24366,val,2
24367,val,0
24368,val,2
24369,val,1
24370,val,1
24371,val,0
24372,val,1
24373,val,2
24374,val,2
24375,val,1
24376,val,1
24377,val,2
24378,val,2
24379,val,0
24380,val,1
24381,val,2
24382,val,0
24383,val,0
24384,val,1
24385,val,2
24386,val,2
24387,val,2
24388,val,2
24389,val,1
24390,val,0
24391,val,2
24392,val,0
24393,val,1
24394,val,2
24395,val,0
24396,val,1
24397,val,2
24398,val,1
24399,val,2
24400,val,1
24401,val,1
24402,val,1
24403,val,1
24404,val,2
24405,val,0
24406,val,2
24407,val,2
24408,val,0
24409,val,1
24410,val,2
24411,val,1
24412,val,0
24413,val,1
24414,val,2
24415,val,1
24416,val,0
24417,val,1
24418,val,0
24419,val,2
24420,val,1
24421,val,1
24422,val,0
24423,val,2
24424,val,2
24425,val,1
24426,val,0
24427,val,1
24428,val,1
24429,val,2
24430,val,1
24431,val,1
24432,val,1
24433,val,1
24434,val,0
24435,val,2
24436,val,2
24437,val,1
24438,val,2
24439,val,0
24440,val,0
24441,val,0
24442,val,0
24443,val,0
24444,val,0
24445,val,0
24446,val,1
24447,val,0
24448,val,0
24449,val,0
24450,val,1
24451,val,0
24452,val,1
24453,val,0
24454,val,0
24455,val,2
24456,val,0
24457,val,0
24458,val,2
24459,val,1
24460,val,0
24461,val,0
24462,val,1
24463,val,1
24464,val,2
24465,val,0
24466,val,2
24467,val,2
24468,val,2
24469,val,2
24470,val,0
24471,val,1
24472,val,2
24473,val,2
24474,val,1
24475,val,1
24476,val,0
24477,val,0
24478,val,1
24479,val,1
24480,val,2
24481,val,2
24482,val,1
24483,val,1
24484,val,0
24485,val,2
24486,val,2
24487,val,1
24488,val,1
24489,val,0
24490,val,0
24491,val,2
24492,val,1
24493,val,0
24494,val,2
24495,val,2
24496,val,1
24497,val,0
24498,val,1
24499,val,1
24500,val,1
24501,val,0
24502,val,0
24503,val,0
24504,val,2
24505,val,1
24506,val,2
24507,val,0
24508,val,2
24509,val,0
24510,val,0
24511,val,0
24512,val,2
24513,val,1
24514,val,1
24515,val,0
24516,val,1
24517,val,0
24518,val,2
24519,val,0
24520,val,0
24521,val,0
24522,val,1
24523,val,1
24524,val,2
24525,val,2
24526,val,1
24527,val,1
24528,val,0
24529,val,1
24530,val,1
24531,val,2
24532,val,2
24533,val,1
24534,val,1
24535,val,1
24536,val,1
24537,val,0
24538,val,0
24539,val,2
24540,val,1
24541,val,1
24542,val,2
24543,val,2
24544,val,2
24545,val,0
24546,val,1
24547,val,1
24548,val,0
24549,val,0
24550,val,0
24551,val,1
24552,val,0
24553,val,2
24554,val,0
24555,val,2
24556,val,1
24557,val,1
24558,val,1
24559,val,1
24560,val,1
24561,val,0
24562,val,2
24563,val,1
24564,val,2
24565,val,2
24566,val,0
24567,val,1
24568,val,1
24569,val,2
24570,val,2
24571,val,2
24572,val,1
24573,val,0
24574,val,0
24575,val,0
24576,val,0
24577,val,0
24578,val,2
24579,val,2
24580,val,1
24581,val,2
24582,val,1
24583,val,2
24584,val,1
24585,val,1
24586,val,1
24587,val,2
24588,val,1
24589,val,2
24590,val,0
24591,val,0
24592,val,2
24593,val,2
24594,val,1
24595,val,1
24596,val,0
24597,val,1
24598,val,0
24599,val,1
24600,val,1
24601,val,2
24602,val,1
24603,val,2
24604,val,0
24605,val,2
24606,val,1
24607,val,0
24608,val,0
24609,val,1
24610,val,0
24611,val,2
24612,val,0
24613,val,2
24614,val,0
24615,val,2
24616,val,2
24617,val,1
24618,val,1
24619,val,2
24620,val,2
24621,val,2
24622,val,0
24623,val,0
24624,val,0
24625,val,1
24626,val,1
24627,val,1
24628,val,2
24629,val,2
24630,val,1
24631,val,1
24632,val,0
24633,val,0
24634,val,1
24635,val,0
24636,val,2
24637,val,2
24638,val,2
24639,val,2
24640,val,2
24641,val,2
24642,val,1
24643,val,1
24644,val,2
24645,val,1
24646,val,0
24647,val,1
24648,val,0
24649,val,1
24650,val,0
24651,val,2
24652,val,1
24653,val,0
24654,val,2
24655,val,0
24656,val,1
24657,val,1
24658,val,2
24659,val,0
24660,val,0
24661,val,1
24662,val,0
24663,val,2
24664,val,1
24665,val,1
24666,val,0
24667,val,0
24668,val,0
24669,val,1
24670,val,2
24671,val,0
24672,val,0
24673,val,1
24674,val,2
24675,val,1
24676,val,1
24677,val,2
24678,val,1
24679,val,0
24680,val,0
24681,val,0
24682,val,1
24683,val,0
24684,val,1
24685,val,0
24686,val,0
24687,val,0
24688,val,1
24689,val,2
24690,val,0
24691,val,2
24692,val,0
24693,val,1
24694,val,1
24695,val,1
24696,val,0
24697,val,1
24698,val,1
24699,val,1
24700,val,2
24701,val,1
24702,val,0
24703,val,2
24704,val,0
24705,val,2
24706,val,2
24707,val,2
24708,val,0
24709,val,2
24710,val,1
24711,val,0
24712,val,0
24713,val,0
24714,val,0
24715,val,0
24716,val,1
24717,val,1
24718,val,2
24719,val,1
24720,val,2
24721,val,0
24722,val,1
24723,val,0
24724,val,0
24725,val,0
24726,val,1
24727,val,0
24728,val,0
24729,val,1
24730,val,2
24731,val,1
24732,val,1
24733,val,0
24734,val,1
24735,val,0
24736,val,0
24737,val,1
24738,val,2
24739,val,1
24740,val,1
24741,val,1
24742,val,0
24743,val,2
24744,val,1
24745,val,2
24746,val,0
24747,val,2
24748,val,0
24749,val,1
24750,val,1
24751,val,0
24752,val,2
24753,val,1
24754,val,1
24755,val,1
24756,val,1
24757,val,0
24758,val,1
24759,val,1
24760,val,1
24761,val,1
24762,val,1
24763,val,0
24764,val,0
24765,val,0
24766,val,2
24767,val,2
24768,val,1
24769,val,2
24770,val,0
24771,val,1
24772,val,0
24773,val,0
24774,val,1
24775,val,0
24776,val,0
24777,val,1
24778,val,1
24779,val,0
24780,val,1
24781,val,0
24782,val,0
24783,val,2
24784,val,2
24785,val,2
24786,val,0
24787,val,2
24788,val,2
24789,val,1
24790,val,0
24791,val,0
24792,val,2
24793,val,0
24794,val,1
24795,val,2
24796,val,0
24797,val,0
24798,val,1
24799,val,2
24800,val,0
24801,val,1
24802,val,2
24803,val,2
24804,val,0
24805,val,0
24806,val,0
24807,val,0
24808,val,1
24809,val,2
24810,val,1
24811,val,0
24812,val,1
24813,val,0
24814,val,1
24815,val,1
24816,val,0
24817,val,1
24818,val,0
24819,val,1
24820,val,0
24821,val,0
24822,val,2
24823,val,2
24824,val,2
24825,val,0
24826,val,1
24827,val,2
24828,val,1
24829,val,2
24830,val,0
24831,val,0
24832,val,0
24833,val,0
24834,val,2
24835,val,2
24836,val,0
24837,val,0
24838,val,0
24839,val,1
24840,val,2
24841,val,0
24842,val,0
24843,val,1
24844,val,2
24845,val,1
24846,val,0
24847,val,0
24848,val,0
24849,val,1
24850,val,2
24851,val,1
24852,val,1
24853,val,2
24854,val,0
24855,val,2
24856,val,1
24857,val,2
24858,val,0
24859,val,0
24860,val,0
24861,val,2
24862,val,1
24863,val,1
24864,val,2
24865,val,0
24866,val,1
24867,val,0
24868,val,1
24869,val,0
24870,val,2
24871,val,2
24872,val,2
24873,val,0
24874,val,0
24875,val,2
24876,val,1
24877,val,1
24878,val,1
24879,val,0
24880,val,0
24881,val,1
24882,val,2
24883,val,0
24884,val,2
24885,val,0
24886,val,2
24887,val,2
24888,val,1
24889,val,1
24890,val,0
24891,val,1
24892,val,1
24893,val,2
24894,val,2
24895,val,1
24896,val,1
24897,val,0
24898,val,0
24899,val,0
24900,val,2
24901,val,2
24902,val,0
24903,val,2
24904,val,2
24905,val,0
24906,val,0
24907,val,1
24908,val,0
24909,val,1
24910,val,2
24911,val,2
24912,val,1
24913,val,2
24914,val,0
24915,val,2
24916,val,2
24917,val,1
24918,val,0
24919,val,0
24920,val,1
24921,val,0
24922,val,2
24923,val,0
24924,val,1
24925,val,0
24926,val,2
24927,val,1
24928,val,2
24929,val,0
24930,val,2
24931,val,0
24932,val,2
24933,val,2
24934,val,1
24935,val,1
24936,val,2
24937,val,0
24938,val,1
24939,val,0
24940,val,0
24941,val,2
24942,val,0
24943,val,0
24944,val,0
24945,val,0
24946,val,1
24947,val,1
24948,val,1
24949,val,2
24950,val,0
24951,val,2
24952,val,1
24953,val,0
24954,val,1
24955,val,0
24956,val,2
24957,val,0
24958,val,2
24959,val,1
24960,val,1
24961,val,2
24962,val,2
24963,val,1
24964,val,1
24965,val,0
24966,val,2
24967,val,2
24968,val,0
24969,val,2
24970,val,0
24971,val,2
24972,val,1
24973,val,1
24974,val,0
24975,val,2
24976,val,1
24977,val,0
24978,val,1
24979,val,2
24980,val,0
24981,val,0
24982,val,1
24983,val,1
24984,val,1
24985,val,1
24986,val,2
24987,val,1
24988,val,0
24989,val,0
24990,val,1
24991,val,0
24992,val,2
24993,val,2
24994,val,1
24995,val,2
24996,val,2
24997,val,0
24998,val,2
24999,val,2
25000,val,0
25001,val,1
25002,val,1
25003,val,1
25004,val,1
25005,val,0
25006,val,2
25007,val,1
25008,val,1
25009,val,0
25010,val,1
25011,val,1
25012,val,2
25013,val,1
25014,val,1
25015,val,0
25016,val,1
25017,val,1
25018,val,1
25019,val,1
25020,val,0
25021,val,2
25022,val,2
25023,val,2
25024,val,2
25025,val,1
25026,val,0
25027,val,1
25028,val,0
25029,val,0
25030,val,2
25031,val,0
25032,val,2
25033,val,2
25034,val,1
25035,val,2
25036,val,1
25037,val,1
25038,val,0
25039,val,0
25040,val,0
25041,val,0
25042,val,0
25043,val,0
25044,val,1
25045,val,0
25046,val,1
25047,val,0
25048,val,0
25049,val,2
25050,val,0
25051,val,1
25052,val,0
25053,val,1
25054,val,1
25055,val,1
25056,val,0
25057,val,1
25058,val,0
25059,val,1
25060,val,0
25061,val,2
25062,val,2
25063,val,0
25064,val,1
25065,val,0
25066,test,0
25067,test,0
25068,test,0
25069,test,1
25070,test,0
25071,test,0
25072,test,0
25073,test,0
25074,test,1
25075,test,1
25076,test,2
25077,test,2
25078,test,0
25079,test,1
25080,test,1
25081,test,0
25082,test,2
25083,test,2
25084,test,1
25085,test,1
25086,test,0
25087,test,0
25088,test,2
25089,test,0
25090,test,2
25091,test,0
25092,test,0
25093,test,2
25094,test,1
25095,test,0
25096,test,1
25097,test,0
25098,test,0
25099,test,0
25100,test,1
25101,test,0
25102,test,2
25103,test,1
25104,test,0
25105,test,2
25106,test,1
25107,test,0
25108,test,2
25109,test,0
25110,test,2
25111,test,1
25112,test,1
25113,test,2
25114,test,0
25115,test,1
25116,test,2
25117,test,1
25118,test,0
25119,test,0
25120,test,2
25121,test,0
25122,test,2
25123,test,1
25124,test,0
25125,test,2
25126,test,2
25127,test,2
25128,test,0
25129,test,2
25130,test,0
25131,test,2
25132,test,2
25133,test,1
25134,test,1
25135,test,0
25136,test,0
25137,test,2
