row_id,split,cluster,digital_stage,digital_stage_name
24283,val,0,2,2단계_부분_적응
24284,val,1,1,1단계_완전_소외
24285,val,0,2,2단계_부분_적응
24286,val,2,3,3단계_자립_적응
24287,val,0,2,2단계_부분_적응
24288,val,1,1,1단계_완전_소외
24289,val,0,2,2단계_부분_적응
24290,val,2,3,3단계_자립_적응
24291,val,2,3,3단계_자립_적응
24292,val,2,3,3단계_자립_적응
24293,val,1,1,1단계_완전_소외
24294,val,0,2,2단계_부분_적응
24295,val,0,2,2단계_부분_적응
24296,val,1,1,1단계_완전_소외
24297,val,1,1,1단계_완전_소외
24298,val,1,1,1단계_완전_소외
24299,val,1,1,1단계_완전_소외
24300,val,1,1,1단계_완전_소외
24301,val,1,1,1단계_완전_소외
24302,val,1,1,1단계_완전_소외
24303,val,0,2,2단계_부분_적응
24304,val,1,1,1단계_완전_소외
24305,val,1,1,1단계_완전_소외
24306,val,1,1,1단계_완전_소외
24307,val,1,1,1단계_완전_소외
24308,val,2,3,3단계_자립_적응
24309,val,1,1,1단계_완전_소외
24310,val,2,3,3단계_자립_적응
24311,val,1,1,1단계_완전_소외
24312,val,1,1,1단계_완전_소외
24313,val,2,3,3단계_자립_적응
24314,val,2,3,3단계_자립_적응
24315,val,0,2,2단계_부분_적응
24316,val,1,1,1단계_완전_소외
24317,val,1,1,1단계_완전_소외
24318,val,2,3,3단계_자립_적응
24319,val,0,2,2단계_부분_적응
24320,val,0,2,2단계_부분_적응
24321,val,0,2,2단계_부분_적응
24322,val,1,1,1단계_완전_소외
24323,val,0,2,2단계_부분_적응
24324,val,0,2,2단계_부분_적응
24325,val,0,2,2단계_부분_적응
24326,val,2,3,3단계_자립_적응
24327,val,0,2,2단계_부분_적응
24328,val,2,3,3단계_자립_적응
24329,val,1,1,1단계_완전_소외
24330,val,0,2,2단계_부분_적응
24331,val,0,2,2단계_부분_적응
24332,val,0,2,2단계_부분_적응
24333,val,1,1,1단계_완전_소외
24334,val,1,1,1단계_완전_소외
24335,val,1,1,1단계_완전_소외
24336,val,2,3,3단계_자립_적응
24337,val,1,1,1단계_완전_소외
24338,val,1,1,1단계_완전_소외
24339,val,1,1,1단계_완전_소외
24340,val,1,1,1단계_완전_소외
24341,val,0,2,2단계_부분_적응
24342,val,0,2,2단계_부분_적응
24343,val,1,1,1단계_완전_소외
24344,val,0,2,2단계_부분_적응
24345,val,0,2,2단계_부분_적응
24346,val,0,2,2단계_부분_적응
24347,val,2,3,3단계_자립_적응
24348,val,2,3,3단계_자립_적응
24349,val,0,2,2단계_부분_적응
24350,val,1,1,1단계_완전_소외
24351,val,2,3,3단계_자립_적응
24352,val,2,3,3단계_자립_적응
24353,val,2,3,3단계_자립_적응
24354,val,1,1,1단계_완전_소외
24355,val,1,1,1단계_완전_소외
24356,val,1,1,1단계_완전_소외
24357,val,2,3,3단계_자립_적응
24358,val,2,3,3단계_자립_적응
24359,val,2,3,3단계_자립_적응
24360,val,1,1,1단계_완전_소외
24361,val,2,3,3단계_자립_적응
24362,val,0,2,2단계_부분_적응
24363,val,2,3,3단계_자립_적응
24364,val,0,2,2단계_부분_적응
24365,val,0,2,2단계_부분_적응
24366,val,2,3,3단계_자립_적응
24367,val,0,2,2단계_부분_적응
24368,val,2,3,3단계_자립_적응
24369,val,1,1,1단계_완전_소외
24370,val,1,1,1단계_완전_소외
24371,val,0,2,2단계_부분_적응
24372,val,1,1,1단계_완전_소외
24373,val,2,3,3단계_자립_적응
24374,val,2,3,3단계_자립_적응
24375,val,1,1,1단계_완전_소외
24376,val,1,1,1단계_완전_소외
24377,val,2,3,3단계_자립_적응
24378,val,2,3,3단계_자립_적응
24379,val,0,2,2단계_부분_적응
24380,val,1,1,1단계_완전_소외
24381,val,2,3,3단계_자립_적응
24382,val,0,2,2단계_부분_적응
24383,val,0,2,2단계_부분_적응
24384,val,1,1,1단계_완전_소외
24385,val,2,3,3단계_자립_적응
24386,val,2,3,3단계_자립_적응
24387,val,2,3,3단계_자립_적응
24388,val,2,3,3단계_자립_적응
24389,val,1,1,1단계_완전_소외
24390,val,0,2,2단계_부분_적응
24391,val,2,3,3단계_자립_적응
24392,val,0,2,2단계_부분_적응
24393,val,1,1,1단계_완전_소외
24394,val,2,3,3단계_자립_적응
24395,val,0,2,2단계_부분_적응
24396,val,1,1,1단계_완전_소외
24397,val,2,3,3단계_자립_적응
24398,val,1,1,1단계_완전_소외
24399,val,2,3,3단계_자립_적응
24400,val,1,1,1단계_완전_소외
24401,val,1,1,1단계_완전_소외
24402,val,1,1,1단계_완전_소외
24403,val,1,1,1단계_완전_소외
24404,val,2,3,3단계_자립_적응
24405,val,0,2,2단계_부분_적응
24406,val,2,3,3단계_자립_적응
24407,val,2,3,3단계_자립_적응
24408,val,0,2,2단계_부분_적응
24409,val,1,1,1단계_완전_소외
24410,val,2,3,3단계_자립_적응
24411,val,1,1,1단계_완전_소외
24412,val,0,2,2단계_부분_적응
24413,val,1,1,1단계_완전_소외
24414,val,2,3,3단계_자립_적응
24415,val,1,1,1단계_완전_소외
24416,val,0,2,2단계_부분_적응
24417,val,1,1,1단계_완전_소외
24418,val,0,2,2단계_부분_적응
24419,val,2,3,3단계_자립_적응
24420,val,1,1,1단계_완전_소외
24421,val,1,1,1단계_완전_소외
24422,val,0,2,2단계_부분_적응
24423,val,2,3,3단계_자립_적응
24424,val,2,3,3단계_자립_적응
24425,val,1,1,1단계_완전_소외
24426,val,0,2,2단계_부분_적응
24427,val,1,1,1단계_완전_소외
24428,val,1,1,1단계_완전_소외
24429,val,2,3,3단계_자립_적응
24430,val,1,1,1단계_완전_소외
24431,val,1,1,1단계_완전_소외
24432,val,1,1,1단계_완전_소외
24433,val,1,1,1단계_완전_소외
24434,val,0,2,2단계_부분_적응
24435,val,2,3,3단계_자립_적응
24436,val,2,3,3단계_자립_적응
24437,val,1,1,1단계_완전_소외
24438,val,2,3,3단계_자립_적응
24439,val,0,2,2단계_부분_적응
24440,val,0,2,2단계_부분_적응
24441,val,0,2,2단계_부분_적응
24442,val,0,2,2단계_부분_적응
24443,val,0,2,2단계_부분_적응
24444,val,0,2,2단계_부분_적응
24445,val,0,2,2단계_부분_적응
24446,val,1,1,1단계_완전_소외
24447,val,0,2,2단계_부분_적응
24448,val,0,2,2단계_부분_적응
24449,val,0,2,2단계_부분_적응
24450,val,1,1,1단계_완전_소외
24451,val,0,2,2단계_부분_적응
24452,val,1,1,1단계_완전_소외
24453,val,0,2,2단계_부분_적응
24454,val,0,2,2단계_부분_적응
24455,val,2,3,3단계_자립_적응
24456,val,0,2,2단계_부분_적응
24457,val,0,2,2단계_부분_적응
24458,val,2,3,3단계_자립_적응
24459,val,1,1,1단계_완전_소외
24460,val,0,2,2단계_부분_적응
24461,val,0,2,2단계_부분_적응
24462,val,1,1,1단계_완전_소외
24463,val,1,1,1단계_완전_소외
24464,val,2,3,3단계_자립_적응
24465,val,0,2,2단계_부분_적응
24466,val,2,3,3단계_자립_적응
24467,val,2,3,3단계_자립_적응
24468,val,2,3,3단계_자립_적응
24469,val,2,3,3단계_자립_적응
24470,val,0,2,2단계_부분_적응
24471,val,1,1,1단계_완전_소외
24472,val,2,3,3단계_자립_적응
24473,val,2,3,3단계_자립_적응
24474,val,1,1,1단계_완전_소외
24475,val,1,1,1단계_완전_소외
24476,val,0,2,2단계_부분_적응
24477,val,0,2,2단계_부분_적응
24478,val,1,1,1단계_완전_소외
24479,val,1,1,1단계_완전_소외
24480,val,2,3,3단계_자립_적응
24481,val,2,3,3단계_자립_적응
24482,val,1,1,1단계_완전_소외
24483,val,1,1,1단계_완전_소외
24484,val,0,2,2단계_부분_적응
24485,val,2,3,3단계_자립_적응
24486,val,2,3,3단계_자립_적응
24487,val,1,1,1단계_완전_소외
24488,val,1,1,1단계_완전_소외
24489,val,0,2,2단계_부분_적응
24490,val,0,2,2단계_부분_적응
24491,val,2,3,3단계_자립_적응
24492,val,1,1,1단계_완전_소외
24493,val,0,2,2단계_부분_적응
24494,val,2,3,3단계_자립_적응
24495,val,2,3,3단계_자립_적응
24496,val,1,1,1단계_완전_소외
24497,val,0,2,2단계_부분_적응
24498,val,1,1,1단계_완전_소외
24499,val,1,1,1단계_완전_소외
24500,val,1,1,1단계_완전_소외
24501,val,0,2,2단계_부분_적응
24502,val,0,2,2단계_부분_적응
24503,val,0,2,2단계_부분_적응
24504,val,2,3,3단계_자립_적응
24505,val,1,1,1단계_완전_소외
24506,val,2,3,3단계_자립_적응
24507,val,0,2,2단계_부분_적응
24508,val,2,3,3단계_자립_적응
24509,val,0,2,2단계_부분_적응
24510,val,0,2,2단계_부분_적응
24511,val,0,2,2단계_부분_적응
24512,val,2,3,3단계_자립_적응
24513,val,1,1,1단계_완전_소외
24514,val,1,1,1단계_완전_소외
24515,val,0,2,2단계_부분_적응
24516,val,1,1,1단계_완전_소외
24517,val,0,2,2단계_부분_적응
24518,val,2,3,3단계_자립_적응
24519,val,0,2,2단계_부분_적응
24520,val,0,2,2단계_부분_적응
24521,val,0,2,2단계_부분_적응
24522,val,1,1,1단계_완전_소외
24523,val,1,1,1단계_완전_소외
24524,val,2,3,3단계_자립_적응
24525,val,2,3,3단계_자립_적응
24526,val,1,1,1단계_완전_소외
24527,val,1,1,1단계_완전_소외
24528,val,0,2,2단계_부분_적응
24529,val,1,1,1단계_완전_소외
24530,val,1,1,1단계_완전_소외
24531,val,2,3,3단계_자립_적응
24532,val,2,3,3단계_자립_적응
24533,val,1,1,1단계_완전_소외
24534,val,1,1,1단계_완전_소외
24535,val,1,1,1단계_완전_소외
24536,val,1,1,1단계_완전_소외
24537,val,0,2,2단계_부분_적응
24538,val,0,2,2단계_부분_적응
24539,val,2,3,3단계_자립_적응
24540,val,1,1,1단계_완전_소외
24541,val,1,1,1단계_완전_소외
24542,val,2,3,3단계_자립_적응
24543,val,2,3,3단계_자립_적응
24544,val,2,3,3단계_자립_적응
24545,val,0,2,2단계_부분_적응
24546,val,1,1,1단계_완전_소외
24547,val,1,1,1단계_완전_소외
24548,val,0,2,2단계_부분_적응
24549,val,0,2,2단계_부분_적응
24550,val,0,2,2단계_부분_적응
24551,val,1,1,1단계_완전_소외
24552,val,0,2,2단계_부분_적응
24553,val,2,3,3단계_자립_적응
24554,val,0,2,2단계_부분_적응
24555,val,2,3,3단계_자립_적응
24556,val,1,1,1단계_완전_소외
24557,val,1,1,1단계_완전_소외
24558,val,1,1,1단계_완전_소외
24559,val,1,1,1단계_완전_소외
24560,val,1,1,1단계_완전_소외
24561,val,0,2,2단계_부분_적응
24562,val,2,3,3단계_자립_적응
24563,val,1,1,1단계_완전_소외
24564,val,2,3,3단계_자립_적응
24565,val,2,3,3단계_자립_적응
24566,val,0,2,2단계_부분_적응
24567,val,1,1,1단계_완전_소외
24568,val,1,1,1단계_완전_소외
24569,val,2,3,3단계_자립_적응
24570,val,2,3,3단계_자립_적응
24571,val,2,3,3단계_자립_적응
24572,val,1,1,1단계_완전_소외
24573,val,0,2,2단계_부분_적응
24574,val,0,2,2단계_부분_적응
24575,val,0,2,2단계_부분_적응
24576,val,0,2,2단계_부분_적응
24577,val,0,2,2단계_부분_적응
24578,val,2,3,3단계_자립_적응
24579,val,2,3,3단계_자립_적응
24580,val,1,1,1단계_완전_소외
24581,val,2,3,3단계_자립_적응
24582,val,1,1,1단계_완전_소외
24583,val,2,3,3단계_자립_적응
24584,val,1,1,1단계_완전_소외
24585,val,1,1,1단계_완전_소외
24586,val,1,1,1단계_완전_소외
24587,val,2,3,3단계_자립_적응
24588,val,1,1,1단계_완전_소외
24589,val,2,3,3단계_자립_적응
24590,val,0,2,2단계_부분_적응
24591,val,0,2,2단계_부분_적응
24592,val,2,3,3단계_자립_적응
24593,val,2,3,3단계_자립_적응
24594,val,1,1,1단계_완전_소외
24595,val,1,1,1단계_완전_소외
24596,val,0,2,2단계_부분_적응
24597,val,1,1,1단계_완전_소외
24598,val,0,2,2단계_부분_적응
24599,val,1,1,1단계_완전_소외
24600,val,1,1,1단계_완전_소외
24601,val,2,3,3단계_자립_적응
24602,val,1,1,1단계_완전_소외
24603,val,2,3,3단계_자립_적응
24604,val,0,2,2단계_부분_적응
24605,val,2,3,3단계_자립_적응
24606,val,1,1,1단계_완전_소외
24607,val,0,2,2단계_부분_적응
24608,val,0,2,2단계_부분_적응
24609,val,1,1,1단계_완전_소외
24610,val,0,2,2단계_부분_적응
24611,val,2,3,3단계_자립_적응
24612,val,0,2,2단계_부분_적응
24613,val,2,3,3단계_자립_적응
24614,val,0,2,2단계_부분_적응
24615,val,2,3,3단계_자립_적응
24616,val,2,3,3단계_자립_적응
24617,val,1,1,1단계_완전_소외
24618,val,1,1,1단계_완전_소외
24619,val,2,3,3단계_자립_적응
24620,val,2,3,3단계_자립_적응
24621,val,2,3,3단계_자립_적응
24622,val,0,2,2단계_부분_적응
24623,val,0,2,2단계_부분_적응
24624,val,0,2,2단계_부분_적응
24625,val,1,1,1단계_완전_소외
24626,val,1,1,1단계_완전_소외
24627,val,1,1,1단계_완전_소외
24628,val,2,3,3단계_자립_적응
24629,val,2,3,3단계_자립_적응
24630,val,1,1,1단계_완전_소외
24631,val,1,1,1단계_완전_소외
24632,val,0,2,2단계_부분_적응
24633,val,0,2,2단계_부분_적응
24634,val,1,1,1단계_완전_소외
24635,val,0,2,2단계_부분_적응
24636,val,2,3,3단계_자립_적응
24637,val,2,3,3단계_자립_적응
24638,val,2,3,3단계_자립_적응
24639,val,2,3,3단계_자립_적응
24640,val,2,3,3단계_자립_적응
24641,val,2,3,3단계_자립_적응
24642,val,1,1,1단계_완전_소외
24643,val,1,1,1단계_완전_소외
24644,val,2,3,3단계_자립_적응
24645,val,1,1,1단계_완전_소외
24646,val,0,2,2단계_부분_적응
24647,val,1,1,1단계_완전_소외
24648,val,0,2,2단계_부분_적응
24649,val,1,1,1단계_완전_소외
24650,val,0,2,2단계_부분_적응
24651,val,2,3,3단계_자립_적응
24652,val,1,1,1단계_완전_소외
24653,val,0,2,2단계_부분_적응
24654,val,2,3,3단계_자립_적응
24655,val,0,2,2단계_부분_적응
24656,val,1,1,1단계_완전_소외
24657,val,1,1,1단계_완전_소외
24658,val,2,3,3단계_자립_적응
24659,val,0,2,2단계_부분_적응
24660,val,0,2,2단계_부분_적응
24661,val,1,1,1단계_완전_소외
24662,val,0,2,2단계_부분_적응
24663,val,2,3,3단계_자립_적응
24664,val,1,1,1단계_완전_소외
24665,val,1,1,1단계_완전_소외
24666,val,0,2,2단계_부분_적응
24667,val,0,2,2단계_부분_적응
24668,val,0,2,2단계_부분_적응
24669,val,1,1,1단계_완전_소외
24670,val,2,3,3단계_자립_적응
24671,val,0,2,2단계_부분_적응
24672,val,0,2,2단계_부분_적응
24673,val,1,1,1단계_완전_소외
24674,val,2,3,3단계_자립_적응
24675,val,1,1,1단계_완전_소외
24676,val,1,1,1단계_완전_소외
24677,val,2,3,3단계_자립_적응
24678,val,1,1,1단계_완전_소외
24679,val,0,2,2단계_부분_적응
24680,val,0,2,2단계_부분_적응
24681,val,0,2,2단계_부분_적응
24682,val,1,1,1단계_완전_소외
24683,val,0,2,2단계_부분_적응
24684,val,1,1,1단계_완전_소외
24685,val,0,2,2단계_부분_적응
24686,val,0,2,2단계_부분_적응
24687,val,0,2,2단계_부분_적응
24688,val,1,1,1단계_완전_소외
24689,val,2,3,3단계_자립_적응
24690,val,0,2,2단계_부분_적응
24691,val,2,3,3단계_자립_적응
24692,val,0,2,2단계_부분_적응
24693,val,1,1,1단계_완전_소외
24694,val,1,1,1단계_완전_소외
24695,val,1,1,1단계_완전_소외
24696,val,0,2,2단계_부분_적응
24697,val,1,1,1단계_완전_소외
24698,val,1,1,1단계_완전_소외
24699,val,1,1,1단계_완전_소외
24700,val,2,3,3단계_자립_적응
24701,val,1,1,1단계_완전_소외
24702,val,0,2,2단계_부분_적응
24703,val,2,3,3단계_자립_적응
24704,val,0,2,2단계_부분_적응
24705,val,2,3,3단계_자립_적응
24706,val,2,3,3단계_자립_적응
24707,val,2,3,3단계_자립_적응
24708,val,0,2,2단계_부분_적응
24709,val,2,3,3단계_자립_적응
24710,val,1,1,1단계_완전_소외
24711,val,0,2,2단계_부분_적응
24712,val,0,2,2단계_부분_적응
24713,val,0,2,2단계_부분_적응
24714,val,0,2,2단계_부분_적응
24715,val,0,2,2단계_부분_적응
24716,val,1,1,1단계_완전_소외
24717,val,1,1,1단계_완전_소외
24718,val,2,3,3단계_자립_적응
24719,val,1,1,1단계_완전_소외
24720,val,2,3,3단계_자립_적응
24721,val,0,2,2단계_부분_적응
24722,val,1,1,1단계_완전_소외
24723,val,0,2,2단계_부분_적응
24724,val,0,2,2단계_부분_적응
24725,val,0,2,2단계_부분_적응
24726,val,1,1,1단계_완전_소외
24727,val,0,2,2단계_부분_적응
24728,val,0,2,2단계_부분_적응
24729,val,1,1,1단계_완전_소외
24730,val,2,3,3단계_자립_적응
24731,val,1,1,1단계_완전_소외
24732,val,1,1,1단계_완전_소외
24733,val,0,2,2단계_부분_적응
24734,val,1,1,1단계_완전_소외
24735,val,0,2,2단계_부분_적응
24736,val,0,2,2단계_부분_적응
24737,val,1,1,1단계_완전_소외
24738,val,2,3,3단계_자립_적응
24739,val,1,1,1단계_완전_소외
24740,val,1,1,1단계_완전_소외
24741,val,1,1,1단계_완전_소외
24742,val,0,2,2단계_부분_적응
24743,val,2,3,3단계_자립_적응
24744,val,1,1,1단계_완전_소외
24745,val,2,3,3단계_자립_적응
24746,val,0,2,2단계_부분_적응
24747,val,2,3,3단계_자립_적응
24748,val,0,2,2단계_부분_적응
24749,val,1,1,1단계_완전_소외
24750,val,1,1,1단계_완전_소외
24751,val,0,2,2단계_부분_적응
24752,val,2,3,3단계_자립_적응
24753,val,1,1,1단계_완전_소외
24754,val,1,1,1단계_완전_소외
24755,val,1,1,1단계_완전_소외
24756,val,1,1,1단계_완전_소외
24757,val,0,2,2단계_부분_적응
24758,val,1,1,1단계_완전_소외
24759,val,1,1,1단계_완전_소외
24760,val,1,1,1단계_완전_소외
24761,val,1,1,1단계_완전_소외
24762,val,1,1,1단계_완전_소외
24763,val,0,2,2단계_부분_적응
24764,val,0,2,2단계_부분_적응
24765,val,0,2,2단계_부분_적응
24766,val,2,3,3단계_자립_적응
24767,val,2,3,3단계_자립_적응
24768,val,1,1,1단계_완전_소외
24769,val,2,3,3단계_자립_적응
24770,val,0,2,2단계_부분_적응
24771,val,1,1,1단계_완전_소외
24772,val,0,2,2단계_부분_적응
24773,val,0,2,2단계_부분_적응
24774,val,1,1,1단계_완전_소외
24775,val,0,2,2단계_부분_적응
24776,val,0,2,2단계_부분_적응
24777,val,1,1,1단계_완전_소외
24778,val,1,1,1단계_완전_소외
24779,val,0,2,2단계_부분_적응
24780,val,1,1,1단계_완전_소외
24781,val,0,2,2단계_부분_적응
24782,val,0,2,2단계_부분_적응
24783,val,2,3,3단계_자립_적응
24784,val,2,3,3단계_자립_적응
24785,val,2,3,3단계_자립_적응
24786,val,0,2,2단계_부분_적응
24787,val,2,3,3단계_자립_적응
24788,val,2,3,3단계_자립_적응
24789,val,1,1,1단계_완전_소외
24790,val,0,2,2단계_부분_적응
24791,val,0,2,2단계_부분_적응
24792,val,2,3,3단계_자립_적응
24793,val,0,2,2단계_부분_적응
24794,val,1,1,1단계_완전_소외
24795,val,2,3,3단계_자립_적응
24796,val,0,2,2단계_부분_적응
24797,val,0,2,2단계_부분_적응
24798,val,1,1,1단계_완전_소외
24799,val,2,3,3단계_자립_적응
24800,val,0,2,2단계_부분_적응
24801,val,1,1,1단계_완전_소외
24802,val,2,3,3단계_자립_적응
24803,val,2,3,3단계_자립_적응
24804,val,0,2,2단계_부분_적응
24805,val,0,2,2단계_부분_적응
24806,val,0,2,2단계_부분_적응
24807,val,0,2,2단계_부분_적응
24808,val,1,1,1단계_완전_소외
24809,val,2,3,3단계_자립_적응
24810,val,1,1,1단계_완전_소외
24811,val,0,2,2단계_부분_적응
24812,val,1,1,1단계_완전_소외
24813,val,0,2,2단계_부분_적응
24814,val,1,1,1단계_완전_소외
24815,val,1,1,1단계_완전_소외
24816,val,0,2,2단계_부분_적응
24817,val,1,1,1단계_완전_소외
24818,val,0,2,2단계_부분_적응
24819,val,1,1,1단계_완전_소외
24820,val,0,2,2단계_부분_적응
24821,val,0,2,2단계_부분_적응
24822,val,2,3,3단계_자립_적응
24823,val,2,3,3단계_자립_적응
24824,val,2,3,3단계_자립_적응
24825,val,0,2,2단계_부분_적응
24826,val,1,1,1단계_완전_소외
24827,val,2,3,3단계_자립_적응
24828,val,1,1,1단계_완전_소외
24829,val,2,3,3단계_자립_적응
24830,val,0,2,2단계_부분_적응
24831,val,0,2,2단계_부분_적응
24832,val,0,2,2단계_부분_적응
24833,val,0,2,2단계_부분_적응
24834,val,2,3,3단계_자립_적응
24835,val,2,3,3단계_자립_적응
24836,val,0,2,2단계_부분_적응
24837,val,0,2,2단계_부분_적응
24838,val,0,2,2단계_부분_적응
24839,val,1,1,1단계_완전_소외
24840,val,2,3,3단계_자립_적응
24841,val,0,2,2단계_부분_적응
24842,val,0,2,2단계_부분_적응
24843,val,1,1,1단계_완전_소외
24844,val,2,3,3단계_자립_적응
24845,val,1,1,1단계_완전_소외
24846,val,0,2,2단계_부분_적응
24847,val,0,2,2단계_부분_적응
24848,val,0,2,2단계_부분_적응
24849,val,1,1,1단계_완전_소외
24850,val,2,3,3단계_자립_적응
24851,val,1,1,1단계_완전_소외
24852,val,1,1,1단계_완전_소외
24853,val,2,3,3단계_자립_적응
24854,val,0,2,2단계_부분_적응
24855,val,2,3,3단계_자립_적응
24856,val,1,1,1단계_완전_소외
24857,val,2,3,3단계_자립_적응
24858,val,0,2,2단계_부분_적응
24859,val,0,2,2단계_부분_적응
24860,val,0,2,2단계_부분_적응
24861,val,2,3,3단계_자립_적응
24862,val,1,1,1단계_완전_소외
24863,val,1,1,1단계_완전_소외
24864,val,2,3,3단계_자립_적응
24865,val,0,2,2단계_부분_적응
24866,val,1,1,1단계_완전_소외
24867,val,0,2,2단계_부분_적응
24868,val,1,1,1단계_완전_소외
24869,val,0,2,2단계_부분_적응
24870,val,2,3,3단계_자립_적응
24871,val,2,3,3단계_자립_적응
24872,val,2,3,3단계_자립_적응
24873,val,0,2,2단계_부분_적응
24874,val,0,2,2단계_부분_적응
24875,val,2,3,3단계_자립_적응
24876,val,1,1,1단계_완전_소외
24877,val,1,1,1단계_완전_소외
24878,val,1,1,1단계_완전_소외
24879,val,0,2,2단계_부분_적응
24880,val,0,2,2단계_부분_적응
24881,val,1,1,1단계_완전_소외
24882,val,2,3,3단계_자립_적응
24883,val,0,2,2단계_부분_적응
24884,val,2,3,3단계_자립_적응
24885,val,0,2,2단계_부분_적응
24886,val,2,3,3단계_자립_적응
24887,val,2,3,3단계_자립_적응
24888,val,1,1,1단계_완전_소외
24889,val,1,1,1단계_완전_소외
24890,val,0,2,2단계_부분_적응
24891,val,1,1,1단계_완전_소외
24892,val,1,1,1단계_완전_소외
24893,val,2,3,3단계_자립_적응
24894,val,2,3,3단계_자립_적응
24895,val,1,1,1단계_완전_소외
24896,val,1,1,1단계_완전_소외
24897,val,0,2,2단계_부분_적응
24898,val,0,2,2단계_부분_적응
24899,val,0,2,2단계_부분_적응
24900,val,2,3,3단계_자립_적응
24901,val,2,3,3단계_자립_적응
24902,val,0,2,2단계_부분_적응
24903,val,2,3,3단계_자립_적응
24904,val,2,3,3단계_자립_적응
24905,val,0,2,2단계_부분_적응
24906,val,0,2,2단계_부분_적응
24907,val,1,1,1단계_완전_소외
24908,val,0,2,2단계_부분_적응
24909,val,1,1,1단계_완전_소외
24910,val,2,3,3단계_자립_적응
24911,val,2,3,3단계_자립_적응
24912,val,1,1,1단계_완전_소외
24913,val,2,3,3단계_자립_적응
24914,val,0,2,2단계_부분_적응
24915,val,2,3,3단계_자립_적응
24916,val,2,3,3단계_자립_적응
24917,val,1,1,1단계_완전_소외
24918,val,0,2,2단계_부분_적응
24919,val,0,2,2단계_부분_적응
24920,val,1,1,1단계_완전_소외
24921,val,0,2,2단계_부분_적응
24922,val,2,3,3단계_자립_적응
24923,val,0,2,2단계_부분_적응
24924,val,1,1,1단계_완전_소외
24925,val,0,2,2단계_부분_적응
24926,val,2,3,3단계_자립_적응
24927,val,1,1,1단계_완전_소외
24928,val,2,3,3단계_자립_적응
24929,val,0,2,2단계_부분_적응
24930,val,2,3,3단계_자립_적응
24931,val,0,2,2단계_부분_적응
24932,val,2,3,3단계_자립_적응
24933,val,2,3,3단계_자립_적응
24934,val,1,1,1단계_완전_소외
24935,val,1,1,1단계_완전_소외
24936,val,2,3,3단계_자립_적응
24937,val,0,2,2단계_부분_적응
24938,val,1,1,1단계_완전_소외
24939,val,0,2,2단계_부분_적응
24940,val,0,2,2단계_부분_적응
24941,val,2,3,3단계_자립_적응
24942,val,0,2,2단계_부분_적응
24943,val,0,2,2단계_부분_적응
24944,val,0,2,2단계_부분_적응
24945,val,0,2,2단계_부분_적응
24946,val,1,1,1단계_완전_소외
24947,val,1,1,1단계_완전_소외
24948,val,1,1,1단계_완전_소외
24949,val,2,3,3단계_자립_적응
24950,val,0,2,2단계_부분_적응
24951,val,2,3,3단계_자립_적응
24952,val,1,1,1단계_완전_소외
24953,val,0,2,2단계_부분_적응
24954,val,1,1,1단계_완전_소외
24955,val,0,2,2단계_부분_적응
24956,val,2,3,3단계_자립_적응
24957,val,0,2,2단계_부분_적응
24958,val,2,3,3단계_자립_적응
24959,val,1,1,1단계_완전_소외
24960,val,1,1,1단계_완전_소외
24961,val,2,3,3단계_자립_적응
24962,val,2,3,3단계_자립_적응
24963,val,1,1,1단계_완전_소외
24964,val,1,1,1단계_완전_소외
24965,val,0,2,2단계_부분_적응
24966,val,2,3,3단계_자립_적응
24967,val,2,3,3단계_자립_적응
24968,val,0,2,2단계_부분_적응
24969,val,2,3,3단계_자립_적응
24970,val,0,2,2단계_부분_적응
24971,val,2,3,3단계_자립_적응
24972,val,1,1,1단계_완전_소외
24973,val,1,1,1단계_완전_소외
24974,val,0,2,2단계_부분_적응
24975,val,2,3,3단계_자립_적응
24976,val,1,1,1단계_완전_소외
24977,val,0,2,2단계_부분_적응
24978,val,1,1,1단계_완전_소외
24979,val,2,3,3단계_자립_적응
24980,val,0,2,2단계_부분_적응
24981,val,0,2,2단계_부분_적응
24982,val,1,1,1단계_완전_소외
24983,val,1,1,1단계_완전_소외
24984,val,1,1,1단계_완전_소외
24985,val,1,1,1단계_완전_소외
24986,val,2,3,3단계_자립_적응
24987,val,1,1,1단계_완전_소외
24988,val,0,2,2단계_부분_적응
24989,val,0,2,2단계_부분_적응
24990,val,1,1,1단계_완전_소외
24991,val,0,2,2단계_부분_적응
24992,val,2,3,3단계_자립_적응
24993,val,2,3,3단계_자립_적응
24994,val,1,1,1단계_완전_소외
24995,val,2,3,3단계_자립_적응
24996,val,2,3,3단계_자립_적응
24997,val,0,2,2단계_부분_적응
24998,val,2,3,3단계_자립_적응
24999,val,2,3,3단계_자립_적응
25000,val,0,2,2단계_부분_적응
25001,val,1,1,1단계_완전_소외
25002,val,1,1,1단계_완전_소외
25003,val,1,1,1단계_완전_소외
25004,val,1,1,1단계_완전_소외
25005,val,0,2,2단계_부분_적응
25006,val,2,3,3단계_자립_적응
25007,val,1,1,1단계_완전_소외
25008,val,1,1,1단계_완전_소외
25009,val,0,2,2단계_부분_적응
25010,val,1,1,1단계_완전_소외
25011,val,1,1,1단계_완전_소외
25012,val,2,3,3단계_자립_적응
25013,val,1,1,1단계_완전_소외
25014,val,1,1,1단계_완전_소외
25015,val,0,2,2단계_부분_적응
25016,val,1,1,1단계_완전_소외
25017,val,1,1,1단계_완전_소외
